Name,Fortran,C,Call,External
exifr_0.2.1,0,0,0,0
Rraven_1.0.0,0,0,0,0
LocFDRPois_1.0.0,0,0,0,0
EL_1.0,0,1,0,0
fpCompare_0.2.1,0,0,0,0
partykit_1.2-0,0,0,2,0
wordcloud_2.5,0,0,1,0
sgr_1.3,0,0,0,0
SpecHelpers_0.2.7,0,0,0,0
assertive.data.us_0.0-1,0,0,0,0
Rpolyhedra_0.1.0,0,0,0,0
flowr_0.9.10,0,0,0,0
rodd_0.2-1,0,0,0,0
electionsBR_0.3.0,0,0,0,0
cetcolor_0.1.0,0,0,0,0
bibliospec_0.0.4,0,0,0,0
ProbitSpatial_1.0,0,0,17,0
scatr_1.0.1,0,0,0,0
qLearn_1.0,0,0,0,0
ibm_0.1.0,0,0,1,0
wavefunction_1.0.0,0,0,0,0
energy_1.7-2,0,9,8,0
climwin_1.2.0,0,0,0,0
mpr_1.0.4,0,0,0,0
NPHMC_2.2,0,0,0,0
SNSequate_1.3.1,0,0,0,0
SSN_1.1.10,0,0,1,0
fExtremes_3042.82,0,0,0,0
PlackettLuce_0.2-1,0,0,0,0
BivUnifBin_1.1,0,0,0,0
RFGLS_1.1,0,0,0,0
MareyMap_1.3.4,0,0,0,0
DEMEtics_0.8-7,0,0,0,0
estatapi_0.3.0,0,0,0,0
ssh.utils_1.0,0,0,0,0
lexiconPT_0.1.0,0,0,0,0
fmsb_0.6.1,0,0,0,0
pbo_1.3.4,0,0,0,0
mopa_1.0.0,0,0,0,0
clustEff_0.1.2,0,0,0,0
spate_1.5,0,4,0,0
TAM_2.8-21,0,0,37,0
rex_1.1.2,0,0,0,0
SimComp_3.2,0,0,0,0
cablecuttr_0.1.1,0,0,0,0
sleekts_1.0.2,0,0,0,0
anominate_0.6,0,1,0,0
flora_0.3.0,0,0,0,0
mhde_1.0-1,0,0,0,0
SISIR_0.1,0,0,0,0
meteo_0.1-5,0,0,0,0
kmcudaR_1.0.0,0,0,2,0
pbdZMQ_0.3-0,0,0,0,0
noncomplyR_1.0,0,0,0,0
gcbd_0.2.6,0,0,0,0
ToolsForCoDa_1.0.2,0,0,0,0
SECP_0.1-4,0,0,0,0
lfactors_1.0.1,0,0,0,0
rtweet_0.6.0,0,0,1,0
AcousticNDLCodeR_1.0.1,0,0,0,0
assertive.properties_0.0-4,0,0,0,0
RAPTOR_1.0.0,0,0,0,0
expsmooth_2.3,0,0,0,0
childsds_0.6.7,0,0,0,0
olsrr_0.4.0,0,0,1,0
SPECIES_1.0,16,0,0,0
psda_1.0.0,0,0,0,0
Nonpareil_3.3,0,0,0,0
ompr_0.7.0,0,0,2,0
automap_1.0-14,0,0,0,0
FindIt_1.1.2,1,0,0,0
batteryreduction_0.1.1,0,0,0,0
BNSL_0.1.3,0,0,29,0
IASD_1.1,0,0,0,0
GiRaF_1.0,0,0,0,0
UScensus2000tract_0.03,0,0,0,0
smfsb_1.1,0,1,0,0
float_0.1-1,0,0,0,0
hzar_0.2-5,0,0,0,0
teda_0.1.1,0,0,0,0
europop_0.3.1,0,0,0,0
getlandsat_0.1.0,0,0,0,0
onion_1.2-7,0,2,0,0
clusternomics_0.1.1,0,0,0,0
kohonen_3.0.4,0,0,7,0
QCA_3.0,0,0,16,0
memuse_4.0-0,0,0,0,0
MAd_0.8-2,0,0,0,0
rotations_1.5,0,0,45,0
regnet_0.2.0,0,0,3,0
TideHarmonics_0.1-1,0,0,0,0
comato_1.0,0,0,0,0
Stem_1.0,0,0,0,0
cghFLasso_0.2-1,1,0,4,0
minimalRSD_1.0.0,0,0,0,0
zfa_1.0,0,0,1,0
proto_1.0.0,0,0,0,0
uniReg_1.1,0,0,0,0
roccv_1.1,0,0,0,0
snht_1.0.5,0,0,0,0
sbfc_1.0.1,0,0,1,0
evidenceFactors_1.00,0,0,0,0
IsoriX_0.7,0,0,0,0
loder_0.1.2,0,0,2,0
plot3D_1.1.1,0,0,0,0
het.test_0.1,0,0,0,0
iRF_2.0.0,0,4,3,0
setter_0.0-1,0,0,0,0
ROI.models.globalOptTests_1.1,0,0,0,0
RcmdrPlugin.PcaRobust_1.1.4,0,0,0,0
genSurv_1.0.3,0,0,1,0
JRF_0.1-4,0,4,0,0
TTAinterfaceTrendAnalysis_1.5.3,0,0,0,0
listviewer_1.4.0,0,0,0,0
Kendall_2.2,1,0,0,0
maps_3.2.0,0,0,0,0
rgabriel_0.7,0,0,0,0
decompr_4.5.0,0,0,0,0
denovolyzeR_0.2.0,0,0,0,0
Brq_2.0,0,0,0,0
docxtools_0.1.1,0,0,0,0
ssmn_1.1,0,0,0,0
accrued_1.4.1,0,0,0,0
matrixStats_0.52.2,0,0,67,0
PCPS_1.0.3,0,0,0,0
futile.matrix_1.2.6,0,0,0,0
geneSignatureFinder_2014.02.17,0,0,0,0
colorRamps_2.3,0,0,0,0
RSelenium_1.7.1,0,0,0,0
rematch_1.0.1,0,0,0,0
assertive.files_0.0-2,0,0,0,0
lassopv_0.1.3,0,0,0,0
imagine_1.3.1,0,0,4,0
googleComputeEngineR_0.2.0,0,0,0,0
sim1000G_1.33,0,0,0,0
qCBA_0.3,0,0,0,0
praznik_3.0.0,0,0,10,0
downsize_0.2.2,0,0,0,0
tttplot_1.1.1,0,0,0,0
getTBinR_0.5.0,0,0,0,0
idbr_0.2,0,0,0,0
FrF2_1.7-2,0,0,0,0
RDIDQ_1.0,0,0,0,0
ZOIP_0.1,0,0,0,0
spartan_3.0.0,0,0,0,0
latex2exp_0.4.0,0,0,0,0
ashr_2.0.5,0,0,1,0
IGP_0.1.0,0,0,0,0
solvebio_2.3.0,0,0,0,0
coalescentMCMC_0.4-1,0,2,0,0
Sim.DiffProc_4.0,0,0,0,0
mixtools_1.1.0,1,33,0,0
lattice_0.20-35,0,0,2,0
graphicalVAR_0.2.1,0,0,4,0
CrossScreening_0.1.1,0,0,0,0
verification_1.42,0,0,0,0
xoi_0.66-9,0,26,0,0
wfg_0.1,0,0,0,0
memisc_0.99.14.9,0,0,79,0
DeducerSpatial_0.7,0,0,0,0
virustotal_0.2.1,0,0,0,0
cdfquantreg_1.1.3,0,0,0,0
hwriter_1.3.2,0,0,0,0
leafletR_0.4-0,0,0,0,0
robfilter_4.1,0,0,1,0
mvoutlier_2.0.8,0,0,0,0
SimCop_0.7.0,0,0,0,0
blockrand_1.3,0,0,0,0
rreg_0.1.1,0,0,0,0
eHOF_1.8,0,0,0,0
unitizer_1.4.5,0,0,0,0
groupsubsetselection_1.0.3,0,0,0,0
tsallisqexp_0.9-2,0,0,0,0
RandVar_1.0.1,0,0,0,0
stremr_0.4,0,0,1,0
squid_0.1.1,0,0,0,0
MetFns_3.2.0,0,0,0,0
fabCI_0.1,0,0,0,0
specificity_0.1.1,0,0,0,0
mbest_0.5,0,0,1,0
compeir_1.0,0,0,0,0
Risk_1.0,0,0,0,0
PSPManalysis_0.1.0,0,0,7,0
denstrip_1.5.3,0,0,0,0
interp_1.0-29,0,0,11,0
enrichvs_0.0.5,0,0,0,0
pesticides_0.1,0,0,0,0
Umatrix_3.1,0,0,6,0
Stickbreaker_1.0.0,0,0,0,0
sprint_1.0.7,0,8,11,1
OrdinalLogisticBiplot_0.4,0,0,0,0
Mcomp_2.6,0,0,0,0
groupdata2_1.0.0,0,0,0,0
RAppArmor_2.0.2,0,0,34,0
conjoint_1.39,0,0,0,0
acm4r_1.0,0,0,0,0
GxM_1.1,0,0,0,0
gsDesign_3.0-1,0,7,0,0
Gammareg_1.0,0,0,0,0
codadiags_1.0,0,0,1,0
endtoend_1.0,0,0,0,0
unfoldr_0.6.1,0,5,20,0
bcmaps_0.16.0,0,0,0,0
ChoR_0.0-3,0,0,0,0
enrichR_1.0,0,0,0,0
causaldrf_0.3,0,0,0,0
tsiR_0.3.0,0,0,0,0
photobiology_0.9.18-1,0,0,0,0
famSKATRC_1.1.0,0,0,0,0
WikipediaR_1.1,0,0,0,0
goalprog_1.0-2,0,0,0,0
epistasis_0.0.1-1,0,0,0,0
PakPMICS2014HH_0.1.0,0,0,0,0
fcuk_0.1.21,0,0,0,0
forensim_4.3,0,2,0,0
crimelinkage_0.0.4,0,0,0,0
pim_2.0.1,0,0,0,0
StressStrength_1.0.2,0,0,0,0
dat_0.3.0,0,0,0,0
future_1.6.2,0,0,0,0
whereport_0.1,0,0,0,0
PDN_0.1.0,0,0,0,0
NLMR_0.1.0,0,0,0,0
RODM_1.1,0,0,0,0
diveMove_1.4.4,0,0,0,0
diffIRT_1.5,0,0,0,0
rFSA_0.9,0,0,0,0
PHeval_0.5.3,0,0,0,0
simFrame_0.5.3,0,0,7,0
HMMEsolver_0.1.0,0,1,0,0
gaiah_0.0.2,0,0,0,0
blm_2013.2.4.4,0,0,0,0
rjstat_0.3.0,0,0,0,0
qmap_1.0-4,0,0,0,0
glmmLasso_1.5.1,0,0,0,0
insuranceData_1.0,0,0,0,0
iptools_0.4.0,0,0,10,0
INSPIRE_1.5,0,1,0,0
rSCA_2.1,0,0,0,0
kstIO_0.1-0,0,0,0,0
moveVis_0.9.6,0,0,0,0
FREGAT_1.0.3,0,4,4,0
mcr_1.2.1,0,0,0,0
paramtest_0.1.0,0,0,0,0
realestateDK_0.1.0,0,0,0,0
faoutlier_0.7.2,0,0,0,0
sparkavro_0.1.0,0,0,0,0
clustsig_1.1,0,0,4,0
gets_0.14,0,0,0,0
gatepoints_0.1.3,0,0,0,0
batchtools_0.9.8,0,0,4,0
IrishDirectorates_0.2.0,0,0,0,0
colorfulVennPlot_2.4,0,0,0,0
replyr_0.9.0,0,0,0,0
optparse_1.4.4,0,0,0,0
wikitaxa_0.2.0,0,0,0,0
devEMF_3.6,0,0,0,1
sparsepp_0.2.0,0,0,0,0
bayesreg_1.0,0,0,0,0
varian_0.2.2,0,0,0,0
safi_1.0,0,0,0,0
net.security_0.3.0,0,0,0,0
gelnet_1.2.1,0,2,0,0
pairwiseCI_0.1-25,0,0,0,0
bssn_0.7,0,0,0,0
default_1.0.0,0,0,0,0
acss.data_1.0,0,0,0,0
sudoku_2.6,0,0,0,0
RcppRoll_0.2.2,0,0,8,0
mail_1.0,0,0,0,0
radiant.data_0.8.1,0,0,0,0
snowfall_1.84-6.1,0,0,0,0
rangeBuilder_1.4,0,0,1,0
ineq_0.2-13,0,0,0,0
csrplus_1.03-0,0,0,0,0
emil_2.2.8,0,0,3,0
dynaTree_1.2-10,0,24,0,0
StreamMetabolism_1.1.2,0,0,0,0
pMineR_0.31,0,0,0,0
request_0.1.0,0,0,0,0
tabplot_1.3-1,0,0,0,0
acmeR_1.1.0,0,0,0,0
outreg_0.2.2,0,0,0,0
gamlss.cens_4.3-5,0,0,0,0
Rdpack_0.5-1,0,0,0,0
comparer_0.1.1,0,0,0,0
acrt_1.0.1,0,1,6,0
sfinx_1.7.99,0,0,0,0
stubthat_1.2.0,0,0,0,0
pinnacle.API_2.0.9,0,0,0,0
dispmod_1.1,0,0,0,0
clust.bin.pair_0.0.6,0,0,0,0
downloader_0.4,0,0,0,0
clusterRepro_0.5-1.1,0,0,0,0
YaleToolkit_4.2.2,0,0,0,0
SAPP_1.0.7,0,0,14,0
couchDB_1.4.1,0,0,0,0
ADPF_0.0.1,0,0,0,0
railtrails_0.0.1,0,0,0,0
rAltmetric_0.7.0,0,0,0,0
mdscore_0.1-3,0,0,0,0
kselection_0.2.0,0,0,0,0
GHQp_1.0,0,0,0,0
RealVAMS_0.4-0,0,0,1,0
longCatEDA_0.31,0,0,0,0
soiltexture_1.4.1,0,0,0,0
bio.infer_1.3-3,0,0,0,0
scrypt_0.1.1,0,0,3,0
Interpol_1.3.1,0,0,0,0
ecm_3.0.0,0,0,0,0
recommenderlabJester_0.1-2,0,0,0,0
zetadiv_1.0.1,0,0,0,0
fChange_0.1.0,0,0,0,0
depth_2.1-1,18,0,0,0
SciViews_0.9-13,0,0,0,0
rpg_1.6,0,0,39,0
VARSEDIG_1.5,0,0,0,0
EILA_0.1-2,0,0,0,0
bgsmtr_0.1,0,0,0,0
ruv_0.9.6,0,4,0,0
monographaR_1.2.0,0,0,0,0
audiolyzR_0.4-9,0,0,0,0
observer_0.1.2,0,0,0,0
MonteCarlo_1.0.2,0,0,0,0
dcmle_0.3-1,0,0,0,0
tsPI_1.0.2,1,0,0,0
mosaicModel_0.3.0,0,0,0,0
MfUSampler_1.0.4,0,0,0,0
howmany_0.3-1,0,0,0,0
eel_1.1,0,0,0,0
CateSelection_1.0,0,0,0,0
extRemes_2.0-8,0,2,0,0
heavy_0.38.1,0,18,0,0
autovarCore_1.0-0,0,0,1,0
mbgraphic_1.0.0,0,0,2,0
DataExplorer_0.4.0,0,0,0,0
pqantimalarials_0.2,0,0,0,0
dejaVu_0.2.0,0,0,0,0
G2Sd_2.1.5,0,0,0,0
uwIntroStats_0.0.4,0,0,0,0
BayesGESM_1.4,0,0,0,0
flexmix_2.3-14,0,0,0,0
emojifont_0.5.1,0,0,0,0
meltt_0.3.3,0,0,0,0
UScensus2010_0.11,0,0,0,0
rzmq_0.9.3,0,0,38,0
ProjectTemplate_0.8,0,0,0,0
leaderCluster_1.2,0,1,0,0
wdman_0.2.2,0,0,0,0
kirby21.fmri_1.5.1,0,0,0,0
POMaSPU_1.0.0,0,0,3,0
sparsesvd_0.1-1,0,0,1,0
pkgcopier_0.0.1,0,0,0,0
rbokeh_0.5.0,0,0,0,0
sapa_2.0-2,0,0,1,0
rivervis_0.46.0,0,0,0,0
KenSyn_0.2,0,0,0,0
pomp_1.16,0,0,47,0
multitaper_1.0-14,9,0,0,0
neurovault_0.5.5,0,0,0,0
AF_0.1.4,0,0,0,0
sparr_2.1-14,0,0,0,0
ms.sev_1.0.4,0,0,0,0
DiagrammeR_0.9.2,0,0,0,0
imputeTestbench_3.0.1,0,0,0,0
robets_1.3,0,2,4,0
ggversa_0.0.1,0,0,0,0
VisuClust_1.2,0,0,0,0
kissmig_1.0-3,0,0,1,0
SPACECAP_1.1.0,0,0,0,0
OneArmPhaseTwoStudy_1.0.3,0,0,0,0
fgpt_2.3,0,0,0,0
haven_1.1.0,0,0,17,0
RMySQL_0.10.13,0,0,23,0
ldbounds_1.1-1,0,0,0,0
ENiRG_1.0.1,0,0,0,0
LSTS_1.0,0,0,0,0
meanr_0.1-1,0,0,0,0
acepack_1.4.1,2,0,0,0
lero.lero_0.1,0,0,0,0
bibliometrix_1.8,0,0,0,0
eLNNpaired_0.2.3,0,0,0,0
FKF_0.1.3,0,0,0,0
aidar_1.0.0,0,0,0,0
omics_0.1-5,0,0,0,0
pbmcapply_1.2.4,0,0,0,0
cplexAPI_1.3.3,0,0,207,0
NAPPA_2.0.1,0,0,0,0
colf_0.1.3,0,0,0,0
sna_2.4,0,44,11,0
KRLS_1.0-0,0,0,0,0
antaresRead_2.0.2,0,0,0,0
DataEntry_0.9-3,0,0,0,0
ForIT_1.0,0,0,0,0
QTLRel_0.2-17,0,18,0,0
kmi_0.5.3,0,0,0,0
tidycensus_0.4,0,0,0,0
satscanMapper_1.0.0,0,0,0,0
BioCircos_0.2.2,0,0,0,0
TukeyC_1.1-5,0,0,0,0
ipft_0.7.2,0,0,5,0
ttwa_0.8.5.1,0,0,0,0
fsdaR_0.2-21,0,0,0,0
IRISMustangMetrics_2.0.8,0,0,0,0
precintcon_2.3.0,0,0,0,0
interfr_0.1.0,0,0,0,0
covfefe_0.1.0,0,0,0,0
AssocAFC_1.0.1,0,0,0,0
grplasso_0.4-5,0,0,0,0
ESEA_1.0,0,0,0,0
MLCM_0.4.1,0,0,0,0
CondReg_0.20,0,0,0,0
apmsWAPP_1.0,0,0,0,0
RnavGraph_0.1.8,0,0,0,0
SuperGauss_1.0,0,0,14,0
outbreaks_1.3.0,0,0,0,0
conformal_0.2,0,0,0,0
windfarmGA_1.1.1,0,0,0,0
zFactor_0.1.7,0,0,0,0
MFKnockoffs_0.9.1,0,0,0,0
okcupiddata_0.1.0,0,0,0,0
variosig_0.1,0,0,0,0
persiandictionary_1.0,0,0,0,0
EfficientMaxEigenpair_0.1.4,0,0,0,0
pedgene_2.9,0,0,0,0
TExPosition_2.6.10,0,0,0,0
NPMPM_1.0,0,0,0,0
gsheet_0.4.2,0,0,0,0
RANKS_1.0,0,10,0,0
RLeafAngle_1.0,0,0,0,0
NormalLaplace_0.2-0,0,0,0,0
dina_1.0.2,0,0,6,0
clusrank_0.5-2,0,0,11,0
MASS_7.3-48,0,14,0,0
antitrust_0.95.1,0,0,0,0
Nozzle.R1_1.1-1,0,0,0,0
lfl_1.4,0,0,16,0
sm_2.2-5.4,0,0,0,0
ConfoundedMeta_1.3.0,0,0,0,0
RFreak_0.3-0,0,0,0,0
mvdalab_1.4,0,0,0,0
glmbb_0.3,0,0,0,0
longROC_1.0,0,0,0,0
zip_1.0.0,0,0,2,0
financial_0.2,0,0,0,0
RDStreeboot_1.0,0,0,0,0
gsscopu_0.9-3,2,0,0,0
FuzzyMCDM_1.1,0,0,0,0
rdetools_1.0,0,0,0,0
swapClass_1.0.1,0,0,0,0
RAtmosphere_1.1,0,0,0,0
randomLCA_1.0-14,0,0,7,0
GLIDE_1.0.1,0,2,0,0
dynsbm_0.5,0,0,1,0
LPmerge_1.6,0,0,0,0
labdsv_1.8-0,9,0,0,0
surrosurv_1.1.24,0,0,0,0
digest_0.6.13,0,0,7,0
MODIStsp_1.3.3.1,0,0,0,0
ktsolve_1.1,0,0,0,0
dMod_0.4,0,1,0,0
RcppZiggurat_0.1.4,0,0,25,0
CrypticIBDcheck_0.3-1,0,1,2,0
icesVocab_1.1-2,0,0,0,0
blink_0.1.0,0,0,0,0
HelpersMG_3.0.0,0,0,0,0
plotROC_2.2.0,0,0,0,0
deductive_0.1.2,0,0,1,0
hyphenatr_0.3.0,0,0,4,0
Rglpk_0.6-3,0,7,0,0
UncertainInterval_0.3.0,0,0,0,0
changepoint_2.2.2,0,6,0,0
iopsych_0.90.1,0,0,0,0
sparsediscrim_0.2.4,0,0,0,0
latentnet_2.8.0,0,21,0,0
sos4R_0.2-11,0,0,0,0
neotoma_1.7.0,0,0,0,0
smoothie_1.0-1,0,0,0,0
rAmCharts_2.1.5,0,0,0,0
My.stepwise_0.1.0,0,0,0,0
metabolomics_0.1.4,0,0,0,0
censusr_0.0.3,0,0,0,0
RcmdrPlugin.BiclustGUI_1.1.1,0,0,0,0
rmcfs_1.2.8,0,0,0,0
RHT_1.0,0,0,0,0
nlt_2.1-3,0,0,0,0
baseballDBR_0.1.2,0,0,0,0
AlignStat_1.3.1,0,0,2,0
OpenRepGrid_0.1.10,0,0,0,0
SeerMapperEast_1.2.0,0,0,0,0
RTriangle_1.6-0.9,0,0,1,0
R2STATS_0.68-38,0,0,0,0
googleLanguageR_0.1.1,0,0,0,0
Amelia_1.7.4,0,0,0,0
graphon_0.2.0,0,0,2,0
cyphid_1.1,0,0,0,0
SFtools_0.1.0,0,0,0,0
bayeslm_0.6.0,0,0,13,0
arulesViz_1.3-0,0,0,0,0
ahp_0.2.11,0,0,0,0
NFP_0.99.2,0,0,0,0
IPMRF_1.2,0,0,0,0
kangar00_1.1,0,0,0,0
hett_0.3-1,0,0,0,0
extracat_1.7-4,0,0,14,0
truncSP_1.2.2,0,0,0,0
meteR_1.2,0,0,0,0
relabeLoadings_1.0,0,0,0,0
copulaData_0.0-1,0,0,0,0
Table1Heatmap_1.1,0,0,0,0
ssc_1.0,0,0,0,0
phylopath_1.0.0,0,0,0,0
MPSEM_0.3-3,0,9,0,0
bookdownplus_1.3.2,0,0,0,0
aslib_0.1,0,0,0,0
RadTran_1.0,0,0,0,0
catdata_1.2.1,0,0,0,0
rngWELL_0.10-5,0,4,3,0
ExpRep_1.0,0,0,0,0
RPostgres_1.0-4,0,0,22,0
hornpa_1.0,0,0,0,0
RobustAFT_1.4-1,41,0,0,0
ggpolypath_0.1.0,0,0,0,0
mclogit_0.5.1,0,0,0,0
VaRES_1.0,0,0,0,0
SubTite_2.0.1,0,0,2,0
psychotools_0.4-2,0,0,1,0
kofnGA_1.2,0,0,0,0
BayesNI_0.1,0,0,0,0
gcite_0.8.1,0,0,0,0
ARPobservation_1.1,0,0,0,0
abd_0.2-8,0,0,0,0
APML0_0.6,0,0,23,0
fusionclust_1.0.0,0,0,0,0
spacodiR_0.13.0115,0,1,1,0
binMto_0.0-6,0,0,0,0
SQRL_0.1.1,0,0,0,0
DiceOptim_2.0,0,1,0,0
DCluster_0.2-7,0,0,2,0
fpow_0.0-2,0,1,0,0
doubcens_1.1,0,0,0,0
mutoss_0.1-12,0,0,0,0
rsample_0.0.2,0,0,0,0
spelling_1.1,0,0,0,0
dynsim_1.2.1,0,0,0,0
ropensecretsapi_1.0.1,0,0,0,0
diffMeshGP_0.1.0,0,0,0,0
write.snns_0.0-4.2,0,0,0,0
genlasso_1.3,0,7,0,0
MvBinary_1.1,0,0,0,0
pCalibrate_0.1-1,0,0,0,0
Rclusterpp_0.2.3,0,0,6,0
densratio_0.0.3,0,0,0,0
SmithWilsonYieldCurve_1.0.1,0,0,0,0
ggplot2_2.2.1,0,0,0,0
BBmisc_1.11,0,0,6,0
TaoTeProgramming_1.0,0,0,0,0
tweenr_0.1.5,0,0,6,0
StatPerMeCo_0.1.0,0,0,0,0
bayesGDS_0.6.2,0,0,0,0
toxtestD_2.0,0,0,0,0
beeswarm_0.2.3,0,0,0,0
invGauss_1.1,0,0,0,0
RapidPolygonLookup_0.1,0,0,0,0
FastPCS_0.1.2,0,1,0,0
diagonals_0.4.0,0,0,0,0
GWASExactHW_1.01,0,0,0,0
OptionPricing_0.1,0,0,0,0
cumstats_1.0,0,0,0,0
boottol_2.0,0,0,0,0
washdata_0.1.2,0,0,0,0
ACA_1.0,0,0,0,0
kml_2.4.1,0,3,0,0
MetabolAnalyze_1.3,0,0,0,0
medflex_0.6-4,0,0,0,0
pivottabler_0.4.0,0,0,0,0
praise_1.0.0,0,0,0,0
Conake_1.0,0,0,0,0
ShinyItemAnalysis_1.2.3,0,0,0,0
bio3d_2.3-3,0,0,6,0
DiffusionRimp_0.1.2,0,0,1,0
NeatMap_0.3.6.2,0,1,0,0
gamlss_5.0-6,0,1,0,0
geofacet_0.1.5,0,0,0,0
rfml_0.1.0,0,0,0,0
mixedMem_1.1.0,0,0,4,0
nanop_2.0-6,0,32,0,0
RSocrata_1.7.4-7,0,0,0,0
ltsbase_1.0.1,0,0,0,0
IAPWS95_1.0.0,99,0,0,0
PoweR_1.0.6,0,29,9,0
creditr_0.6.1,0,0,4,0
FRK_0.1.7,0,3,1,0
zTree_1.0.4,0,0,0,0
frailtyEM_0.7.9,0,0,3,0
cvequality_0.1.1,0,0,0,0
passport_0.2.0,0,0,0,0
packClassic_0.5.2,0,0,0,0
LabourMarketAreas_3.2,0,0,0,0
polyaAeppli_2.0,0,0,0,0
growthrates_0.7.1,0,0,0,0
formula.tools_1.6.8,0,0,0,0
GuardianR_0.8,0,0,0,0
permPATH_1.1,0,5,0,0
Counterfactual_1.1,0,0,0,0
HMR_0.4.2,0,0,0,0
fingertipsR_0.1.3,0,0,0,0
oro.dicom_0.5.0,0,0,0,0
vars_1.5-2,0,0,0,0
vines_1.1.5,0,0,13,0
PlayerRatings_1.0-1,0,4,0,0
TCGA2STAT_1.2,0,0,0,0
miniCRAN_0.2.10,0,0,0,0
CosW_0.1,0,0,0,0
RelimpPCR_0.2.3,0,0,0,0
wrapr_1.1.0,0,0,0,0
stepPenal_0.1,0,0,0,0
Mangrove_1.21,0,0,0,0
BNPTSclust_1.1,0,0,0,0
correlbinom_0.0.1,0,0,0,0
openVA_1.0.3,0,0,0,0
miniUI_0.1.1,0,0,0,0
isnullptr_1.0.1,0,0,1,0
ontologySimilarity_2.2,0,0,6,0
IRTpp_0.2.6.1,0,0,4,0
xlsxjars_0.6.1,0,0,0,0
cellWise_1.0.0,0,0,0,0
referenceIntervals_1.1.1,0,0,0,0
muhaz_1.2.6,2,0,0,0
gvlma_1.0.0.2,0,0,0,0
mudata_0.1.1,0,0,0,0
esvis_0.1.0,0,0,0,0
mmm2_1.2,0,0,0,0
vwr_0.3.0,0,0,0,0
adaptMCMC_1.2,0,0,0,0
PROscorerTools_0.0.1,0,0,0,0
readBrukerFlexData_1.8.5,0,0,0,0
steepness_0.2-2,0,2,0,0
graphTweets_0.3.2,0,0,0,0
cctools_0.1.1,0,0,2,0
gains_1.2,0,0,0,0
blockseg_0.2,0,0,2,0
hSDM_1.4,0,14,0,0
treatSens_2.1.2,0,0,2,0
phenology_6.0.3,0,0,0,0
cranlogs_2.1.0,0,0,0,0
esaddle_0.0.3,0,0,2,0
epifit_0.1.2,0,0,4,0
idefix_0.2.2,0,0,0,0
RCALI_0.2-18,0,1,0,0
Dforest_0.4.2,0,0,0,0
mixture_1.4,0,1,0,0
ShinyImage_0.1.0,0,0,0,0
TTmoment_1.0,0,0,0,0
activity_1.1,0,0,0,0
datamap_0.1-1,0,0,1,0
gofMC_1.1.2,0,0,0,0
gdistance_1.2-1,0,0,0,0
confSAM_0.1,0,0,0,0
tseriesEntropy_0.6-0,11,0,0,0
rtimes_0.5.0,0,0,0,0
mmpp_0.6,0,0,0,0
forestplot_1.7.2,0,0,0,0
countytimezones_1.0.0,0,0,0,0
JuniperKernel_1.2.1.0,0,0,15,0
fptdApprox_2.1,0,0,0,0
PP_0.6.1,0,0,21,0
convexjlr_0.6.1,0,0,0,0
noaastormevents_0.1.0,0,0,0,0
nnet_7.3-12,0,12,0,0
qrng_0.0-3,0,0,3,0
geoR_1.7-5.2,0,13,0,0
Rsolnp_1.16,0,0,0,0
T2EQ_1.1,0,0,0,0
convertGraph_0.1,0,0,0,0
BTSPAS_2014.0901,0,0,0,0
ggtern_2.2.1,0,0,0,0
PIGShift_1.0.1,0,0,0,0
Bagidis_1.0,0,0,0,0
asht_0.9.3,0,0,0,0
GenOrd_1.4.0,0,0,0,0
nhstplot_1.0.1,0,0,0,0
AIG_0.1.8,0,0,0,0
GriegSmith_1.0,0,0,0,0
phytotools_1.0,0,0,0,0
pmclust_0.1-9,0,0,0,0
enrichwith_0.1,0,0,0,0
driftR_1.0.0,0,0,0,0
plotwidgets_0.4,0,0,0,0
ggQC_0.0.1,0,0,0,0
cudia_0.1,0,0,0,0
MapGAM_1.0,0,0,0,0
shinyjqui_0.2.0,0,0,0,0
rpnf_1.0.5,0,0,0,0
highD2pop_1.0,0,2,0,0
outliers_0.14,0,0,0,0
Sleuth2_2.0-4,0,0,0,0
RLRsim_3.1-3,0,0,1,0
Replicate_1.0.1,0,0,0,0
SADISA_1.0,0,0,0,0
nycflights13_0.2.2,0,0,0,0
spsi_0.1,0,0,0,0
sdnet_2.3.8,0,0,19,0
capn_1.0.0,0,0,0,0
BSSasymp_1.2-1,0,10,0,0
miRada_1.13.8-8,0,0,0,0
moezipfR_1.0.2,0,0,0,0
GetHFData_1.5,0,0,0,0
gProfileR_0.6.2,0,0,0,0
INLABMA_0.1-8,0,0,0,0
RPEXE.RPEXT_0.0.1,0,0,0,0
yacca_1.1,0,0,0,0
cssTools_1.0,0,0,0,0
tidyselect_0.2.3,0,0,1,0
citbcmst_1.0.4,0,0,0,0
phenopix_2.3.1,0,0,0,0
LinkedMatrix_1.2.0,0,0,0,0
MixMAP_1.3.4,0,0,0,0
MixedPsy_1.0.0,0,0,0,0
pcIRT_0.2.2,0,0,1,0
binequality_1.0.2,0,0,0,0
unsystation_0.1.1,0,0,5,0
ssa_1.2.1,0,0,4,0
SIBERG_2.0.1,0,0,0,0
soilDB_1.8.14,0,0,0,0
TRADER_1.2-3,0,0,0,0
CARBayes_5.0,0,0,26,0
ecipex_1.0,0,0,0,0
hunspell_2.9,0,0,8,0
phylocanvas_0.1.3,0,0,0,0
forestinventory_0.3.1,0,0,0,0
